Time (America/New_York),MSNB_S Wind speed (knots),MSNB_S Wind speed (knots) quality,MSNB_S Rain (day) (in),MSNB_S Rain (day) (in) quality,MSNB_S Rain (last 6 min) (in),MSNB_S Rain (last 6 min) (in) quality
2025-06-15 17:30,11.32,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 17:36,10.23,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 17:42,10.55,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 17:48,9.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 17:54,9.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 18:00,10.10,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 18:06,10.48,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 18:12,10.31,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 18:18,11.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 18:24,10.25,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 18:30,10.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 18:36,11.27,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 18:42,11.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 18:48,11.88,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 18:54,10.94,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 19:00,10.76,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 19:06,9.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 19:12,11.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 19:18,10.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 19:24,10.34,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 19:30,10.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 19:36,9.78,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 19:42,10.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 19:48,7.91,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 19:54,9.49,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 20:00,9.93,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 20:06,9.20,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 20:12,9.43,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 20:18,10.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 20:24,10.32,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 20:30,10.79,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 20:36,10.61,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 20:42,10.40,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 20:48,9.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 20:54,9.05,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 21:00,9.69,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 21:06,9.20,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 21:12,9.74,good,0.01,not evaluated,0.01,not evaluated
2025-06-15 21:18,9.09,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 21:24,9.34,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 21:30,8.87,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 21:36,9.18,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 21:42,10.08,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 21:48,9.08,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 21:54,8.43,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 22:00,8.12,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 22:06,6.96,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 22:12,7.72,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 22:18,7.76,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 22:24,7.82,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 22:30,8.90,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 22:36,8.81,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 22:42,8.18,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 22:48,9.22,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 22:54,8.50,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 23:00,8.75,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 23:06,8.95,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 23:12,7.81,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 23:18,7.93,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 23:24,7.70,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 23:30,8.51,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 23:36,8.09,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 23:42,8.33,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 23:48,9.60,good,0.01,not evaluated,0.00,not evaluated
2025-06-15 23:54,8.98,good,0.01,not evaluated,0.00,not evaluated
2025-06-16 00:00,9.24,good,0.01,not evaluated,0.00,not evaluated
2025-06-16 00:06,10.03,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 00:12,8.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 00:18,8.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 00:24,9.10,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 00:30,8.78,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 00:36,7.89,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 00:42,7.83,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 00:48,6.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 00:54,7.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 01:00,7.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 01:06,6.08,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 01:12,6.79,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 01:18,6.56,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 01:24,6.12,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 01:30,6.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 01:36,7.00,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 01:42,7.60,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 01:48,7.98,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 01:54,7.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 02:00,8.18,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 02:06,7.89,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 02:12,7.93,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 02:18,7.21,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 02:24,7.23,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 02:30,8.04,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 02:36,7.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 02:42,7.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 02:48,7.59,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 02:54,8.20,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 03:00,8.99,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 03:06,8.67,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 03:12,7.99,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 03:18,8.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 03:24,8.08,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 03:30,6.65,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 03:36,7.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 03:42,8.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 03:48,8.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 03:54,9.40,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 04:00,8.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 04:06,8.42,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 04:12,7.33,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 04:18,7.80,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 04:24,6.57,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 04:30,7.14,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 04:36,6.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 04:42,7.18,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 04:48,7.23,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 04:54,7.05,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 05:00,8.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 05:06,7.22,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 05:12,6.78,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 05:18,6.42,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 05:24,6.12,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 05:30,6.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 05:36,6.37,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 05:42,5.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 05:48,5.31,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 05:54,5.47,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 06:00,5.40,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 06:06,5.15,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 06:12,5.30,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 06:18,5.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 06:24,5.76,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 06:30,4.57,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 06:36,4.14,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 06:42,5.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 06:48,6.34,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 06:54,6.08,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 07:00,6.15,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 07:06,6.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 07:12,6.88,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 07:18,6.42,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 07:24,6.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 07:30,7.68,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 07:36,8.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 07:42,7.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 07:48,9.47,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 07:54,8.04,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 08:00,8.57,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 08:06,8.03,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 08:12,8.66,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 08:18,7.66,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 08:24,8.68,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 08:30,8.88,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 08:36,8.03,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 08:42,9.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 08:48,9.32,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 08:54,8.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 09:00,9.92,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 09:06,9.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 09:12,11.30,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 09:18,10.33,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 09:24,8.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 09:30,9.57,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 09:36,9.97,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 09:42,10.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 09:48,11.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 09:54,10.48,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 10:00,10.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 10:06,10.51,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 10:12,9.29,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 10:18,10.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 10:24,8.60,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 10:30,9.35,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 10:36,9.41,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 10:42,9.82,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 10:48,10.58,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 10:54,9.66,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 11:00,8.75,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 11:06,9.04,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 11:12,9.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 11:18,8.30,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 11:24,9.20,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 11:30,8.89,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 11:36,9.03,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 11:42,8.89,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 11:48,9.04,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 11:54,9.03,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 12:00,8.76,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 12:06,9.10,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 12:12,8.88,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 12:18,7.94,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 12:24,9.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 12:30,8.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 12:36,9.12,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 12:42,9.12,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 12:48,9.47,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 12:54,9.29,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 13:00,10.22,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 13:06,9.10,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 13:12,9.27,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 13:18,8.93,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 13:24,9.61,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 13:30,8.83,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 13:36,9.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 13:42,9.11,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 13:48,9.63,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 13:54,9.64,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 14:00,10.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 14:06,10.73,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 14:12,10.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 14:18,9.64,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 14:24,9.60,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 14:30,9.77,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 14:36,10.48,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 14:42,9.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 14:48,9.46,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 14:54,10.28,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 15:00,10.00,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 15:06,9.98,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 15:12,9.78,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 15:18,10.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 15:24,10.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 15:30,11.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 15:36,10.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 15:42,10.69,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 15:48,12.37,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 15:54,11.28,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 16:00,11.48,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 16:06,11.19,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 16:12,10.19,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 16:18,10.87,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 16:24,10.55,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 16:30,10.64,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 16:36,9.76,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 16:42,10.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 16:48,11.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 16:54,11.35,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 17:00,11.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 17:06,10.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 17:12,10.53,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 17:18,11.09,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 17:24,11.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 17:30,11.17,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 17:36,10.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 17:42,9.60,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 17:48,10.02,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 17:54,9.93,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 18:00,9.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 18:06,8.87,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 18:12,9.29,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 18:18,10.65,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 18:24,9.99,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 18:30,10.08,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 18:36,10.28,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 18:42,10.14,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 18:48,9.66,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 18:54,9.56,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 19:00,9.56,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 19:06,9.37,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 19:12,10.21,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 19:18,10.68,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 19:24,8.76,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 19:30,7.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 19:36,8.87,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 19:42,8.56,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 19:48,7.28,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 19:54,7.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 20:00,7.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 20:06,7.47,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 20:12,7.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 20:18,8.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 20:24,8.73,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 20:30,8.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 20:36,9.25,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 20:42,10.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 20:48,8.88,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 20:54,8.21,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 21:00,7.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 21:06,9.11,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 21:12,7.79,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 21:18,8.37,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 21:24,8.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 21:30,8.29,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 21:36,8.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 21:42,7.11,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 21:48,7.28,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 21:54,8.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 22:00,8.20,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 22:06,8.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 22:12,7.98,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 22:18,8.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 22:24,7.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 22:30,9.02,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 22:36,8.94,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 22:42,8.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 22:48,8.98,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 22:54,9.02,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 23:00,9.99,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 23:06,9.04,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 23:12,9.25,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 23:18,9.11,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 23:24,9.56,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 23:30,9.59,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 23:36,8.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 23:42,8.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 23:48,8.93,good,0.00,not evaluated,0.00,not evaluated
2025-06-16 23:54,8.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-17 00:00,8.18,good,0.00,not evaluated,0.00,not evaluated
2025-06-17 00:06,9.22,good,0.00,not evaluated,0.00,not evaluated
2025-06-17 00:12,9.67,good,0.00,not evaluated,0.00,not evaluated
2025-06-17 00:18,9.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-17 00:24,9.05,good,0.00,not evaluated,0.00,not evaluated
2025-06-17 00:30,8.83,good,0.00,not evaluated,0.00,not evaluated
2025-06-17 00:36,10.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-17 00:42,9.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-17 00:48,9.10,good,0.00,not evaluated,0.00,not evaluated
2025-06-17 00:54,9.38,good,0.00,not evaluated,0.00,not evaluated
